areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2020-12-04,6_to_17,15.2,1244
E92000001,England,nation,2020-12-04,85+,2900.6,40795
E92000001,England,nation,2020-12-04,65_to_84,893.1,80890
E92000001,England,nation,2020-12-03,18_to_64,181.0,61517
E92000001,England,nation,2020-12-03,0_to_5,31.2,1227
E92000001,England,nation,2020-12-03,6_to_17,15.1,1234
E92000001,England,nation,2020-12-03,85+,2878.5,40484
E92000001,England,nation,2020-12-03,65_to_84,887.6,80393
E92000001,England,nation,2020-12-02,18_to_64,179.7,61096
E92000001,England,nation,2020-12-02,0_to_5,31.0,1218
E92000001,England,nation,2020-12-02,6_to_17,15.0,1225
E92000001,England,nation,2020-12-02,85+,2856.0,40167
E92000001,England,nation,2020-12-02,65_to_84,881.2,79814
E92000001,England,nation,2020-12-01,18_to_64,178.6,60711
E92000001,England,nation,2020-12-01,0_to_5,30.8,1209
E92000001,England,nation,2020-12-01,6_to_17,14.8,1206
E92000001,England,nation,2020-12-01,85+,2834.2,39860
E92000001,England,nation,2020-12-01,65_to_84,875.2,79276
E92000001,England,nation,2020-11-30,18_to_64,177.4,60299
E92000001,England,nation,2020-11-30,0_to_5,30.6,1202
E92000001,England,nation,2020-11-30,6_to_17,14.7,1199
E92000001,England,nation,2020-11-30,85+,2812.8,39560
E92000001,England,nation,2020-11-30,65_to_84,869.5,78753
E92000001,England,nation,2020-11-29,18_to_64,176.3,59932
E92000001,England,nation,2020-11-29,0_to_5,30.4,1196
E92000001,England,nation,2020-11-29,6_to_17,14.6,1189
E92000001,England,nation,2020-11-29,85+,2791.1,39254
E92000001,England,nation,2020-11-29,65_to_84,863.7,78227
E92000001,England,nation,2020-11-28,18_to_64,175.2,59556
E92000001,England,nation,2020-11-28,0_to_5,30.2,1187
E92000001,England,nation,2020-11-28,6_to_17,14.4,1177
E92000001,England,nation,2020-11-28,85+,2769.4,38949
E92000001,England,nation,2020-11-28,65_to_84,858.0,77714
E92000001,England,nation,2020-11-27,18_to_64,174.3,59251
E92000001,England,nation,2020-11-27,0_to_5,30.0,1178
E92000001,England,nation,2020-11-27,6_to_17,14.4,1172
E92000001,England,nation,2020-11-27,85+,2749.0,38662
E92000001,England,nation,2020-11-27,65_to_84,852.9,77255
E92000001,England,nation,2020-11-26,18_to_64,173.3,58911
E92000001,England,nation,2020-11-26,0_to_5,29.8,1169
E92000001,England,nation,2020-11-26,6_to_17,14.2,1157
E92000001,England,nation,2020-11-26,85+,2732.3,38428
E92000001,England,nation,2020-11-26,65_to_84,847.9,76798
E92000001,England,nation,2020-11-25,18_to_64,172.2,58534
E92000001,England,nation,2020-11-25,0_to_5,29.5,1159
E92000001,England,nation,2020-11-25,6_to_17,14.1,1150
E92000001,England,nation,2020-11-25,85+,2711.6,38136
E92000001,England,nation,2020-11-25,65_to_84,842.3,76289
E92000001,England,nation,2020-11-24,18_to_64,170.9,58079
E92000001,England,nation,2020-11-24,0_to_5,29.3,1153
E92000001,England,nation,2020-11-24,6_to_17,14.0,1139
E92000001,England,nation,2020-11-24,85+,2688.8,37816
E92000001,England,nation,2020-11-24,65_to_84,835.4,75667
E92000001,England,nation,2020-11-23,18_to_64,169.6,57663
E92000001,England,nation,2020-11-23,0_to_5,29.1,1143
E92000001,England,nation,2020-11-23,6_to_17,13.9,1131
E92000001,England,nation,2020-11-23,85+,2668.9,37536
E92000001,England,nation,2020-11-23,65_to_84,829.2,75106
E92000001,England,nation,2020-11-22,18_to_64,168.2,57186
E92000001,England,nation,2020-11-22,0_to_5,28.8,1133
E92000001,England,nation,2020-11-22,6_to_17,13.7,1118
E92000001,England,nation,2020-11-22,85+,2648.2,37245
E92000001,England,nation,2020-11-22,65_to_84,822.7,74514
E92000001,England,nation,2020-11-21,18_to_64,166.9,56745
E92000001,England,nation,2020-11-21,0_to_5,28.6,1123
E92000001,England,nation,2020-11-21,6_to_17,13.5,1106
E92000001,England,nation,2020-11-21,85+,2625.8,36930
E92000001,England,nation,2020-11-21,65_to_84,816.5,73959
E92000001,England,nation,2020-11-20,18_to_64,165.7,56342
E92000001,England,nation,2020-11-20,0_to_5,28.4,1115
E92000001,England,nation,2020-11-20,6_to_17,13.4,1091
E92000001,England,nation,2020-11-20,85+,2606.1,36652
E92000001,England,nation,2020-11-20,65_to_84,810.5,73411
E92000001,England,nation,2020-11-19,18_to_64,164.5,55933
E92000001,England,nation,2020-11-19,0_to_5,28.1,1105
E92000001,England,nation,2020-11-19,6_to_17,13.2,1080
E92000001,England,nation,2020-11-19,85+,2585.1,36357
E92000001,England,nation,2020-11-19,65_to_84,804.0,72820
E92000001,England,nation,2020-11-18,18_to_64,163.1,55452
E92000001,England,nation,2020-11-18,0_to_5,27.9,1096
E92000001,England,nation,2020-11-18,6_to_17,13.1,1073
E92000001,England,nation,2020-11-18,85+,2561.3,36023
E92000001,England,nation,2020-11-18,65_to_84,796.8,72172
E92000001,England,nation,2020-11-17,18_to_64,161.6,54924
E92000001,England,nation,2020-11-17,0_to_5,27.8,1091
E92000001,England,nation,2020-11-17,6_to_17,13.0,1064
E92000001,England,nation,2020-11-17,85+,2538.0,35695
E92000001,England,nation,2020-11-17,65_to_84,789.1,71474
E92000001,England,nation,2020-11-16,18_to_64,160.2,54441
E92000001,England,nation,2020-11-16,0_to_5,27.6,1085
E92000001,England,nation,2020-11-16,6_to_17,12.9,1053
E92000001,England,nation,2020-11-16,85+,2516.2,35388
E92000001,England,nation,2020-11-16,65_to_84,781.6,70790
E92000001,England,nation,2020-11-15,18_to_64,158.8,53966
E92000001,England,nation,2020-11-15,0_to_5,27.4,1077
E92000001,England,nation,2020-11-15,6_to_17,12.8,1042
E92000001,England,nation,2020-11-15,85+,2492.3,35052
E92000001,England,nation,2020-11-15,65_to_84,773.5,70060
E92000001,England,nation,2020-11-14,18_to_64,157.4,53494
E92000001,England,nation,2020-11-14,0_to_5,27.3,1072
E92000001,England,nation,2020-11-14,6_to_17,12.6,1031
E92000001,England,nation,2020-11-14,85+,2471.0,34753
E92000001,England,nation,2020-11-14,65_to_84,766.0,69380
E92000001,England,nation,2020-11-13,18_to_64,156.0,53035
E92000001,England,nation,2020-11-13,0_to_5,27.1,1064
E92000001,England,nation,2020-11-13,6_to_17,12.5,1018
E92000001,England,nation,2020-11-13,85+,2451.8,34483
E92000001,England,nation,2020-11-13,65_to_84,759.0,68745
E92000001,England,nation,2020-11-12,18_to_64,154.7,52572
E92000001,England,nation,2020-11-12,0_to_5,26.8,1053
E92000001,England,nation,2020-11-12,6_to_17,12.3,1003
E92000001,England,nation,2020-11-12,85+,2433.9,34230
E92000001,England,nation,2020-11-12,65_to_84,751.6,68077
E92000001,England,nation,2020-11-11,18_to_64,153.1,52038
E92000001,England,nation,2020-11-11,0_to_5,26.5,1040
E92000001,England,nation,2020-11-11,6_to_17,12.1,991
E92000001,England,nation,2020-11-11,85+,2409.3,33884
E92000001,England,nation,2020-11-11,65_to_84,743.5,67342
E92000001,England,nation,2020-11-10,18_to_64,151.5,51501
E92000001,England,nation,2020-11-10,0_to_5,26.3,1033
E92000001,England,nation,2020-11-10,6_to_17,12.0,977
E92000001,England,nation,2020-11-10,85+,2381.4,33492
E92000001,England,nation,2020-11-10,65_to_84,735.4,66606
E92000001,England,nation,2020-11-09,18_to_64,150.1,51010
E92000001,England,nation,2020-11-09,0_to_5,26.2,1028
E92000001,England,nation,2020-11-09,6_to_17,11.8,965
E92000001,England,nation,2020-11-09,85+,2356.1,33137
E92000001,England,nation,2020-11-09,65_to_84,727.5,65895
E92000001,England,nation,2020-11-08,18_to_64,148.6,50528
E92000001,England,nation,2020-11-08,0_to_5,25.9,1017
E92000001,England,nation,2020-11-08,6_to_17,11.7,952
E92000001,England,nation,2020-11-08,85+,2332.0,32797
E92000001,England,nation,2020-11-08,65_to_84,719.9,65205
E92000001,England,nation,2020-11-07,18_to_64,147.3,50073
E92000001,England,nation,2020-11-07,0_to_5,25.6,1007
E92000001,England,nation,2020-11-07,6_to_17,11.6,946
E92000001,England,nation,2020-11-07,85+,2309.4,32479
E92000001,England,nation,2020-11-07,65_to_84,712.3,64521
E92000001,England,nation,2020-11-06,18_to_64,146.0,49627
E92000001,England,nation,2020-11-06,0_to_5,25.5,1001
E92000001,England,nation,2020-11-06,6_to_17,11.5,940
E92000001,England,nation,2020-11-06,85+,2290.2,32209
E92000001,England,nation,2020-11-06,65_to_84,706.0,63947
E92000001,England,nation,2020-11-05,18_to_64,144.9,49245
E92000001,England,nation,2020-11-05,0_to_5,25.3,993
E92000001,England,nation,2020-11-05,6_to_17,11.4,928
E92000001,England,nation,2020-11-05,85+,2273.0,31967
E92000001,England,nation,2020-11-05,65_to_84,700.2,63420
E92000001,England,nation,2020-11-04,18_to_64,143.7,48843
E92000001,England,nation,2020-11-04,0_to_5,25.1,986
E92000001,England,nation,2020-11-04,6_to_17,11.3,919
E92000001,England,nation,2020-11-04,85+,2250.6,31653
E92000001,England,nation,2020-11-04,65_to_84,693.6,62824
E92000001,England,nation,2020-11-03,18_to_64,142.3,48386
E92000001,England,nation,2020-11-03,0_to_5,24.8,976
E92000001,England,nation,2020-11-03,6_to_17,11.1,909
E92000001,England,nation,2020-11-03,85+,2229.9,31362
E92000001,England,nation,2020-11-03,65_to_84,686.9,62220
E92000001,England,nation,2020-11-02,18_to_64,141.3,48018
E92000001,England,nation,2020-11-02,0_to_5,24.6,965
E92000001,England,nation,2020-11-02,6_to_17,10.9,892
E92000001,England,nation,2020-11-02,85+,2211.4,31101
E92000001,England,nation,2020-11-02,65_to_84,680.6,61647
E92000001,England,nation,2020-11-01,18_to_64,140.0,47578
E92000001,England,nation,2020-11-01,0_to_5,24.3,955
E92000001,England,nation,2020-11-01,6_to_17,10.8,879
E92000001,England,nation,2020-11-01,85+,2191.0,30814
E92000001,England,nation,2020-11-01,65_to_84,674.3,61077
E92000001,England,nation,2020-10-31,18_to_64,138.8,47191
E92000001,England,nation,2020-10-31,0_to_5,24.1,946
E92000001,England,nation,2020-10-31,6_to_17,10.6,865
E92000001,England,nation,2020-10-31,85+,2172.1,30548
E92000001,England,nation,2020-10-31,65_to_84,667.9,60499
E92000001,England,nation,2020-10-30,18_to_64,137.7,46817
E92000001,England,nation,2020-10-30,0_to_5,23.8,935
E92000001,England,nation,2020-10-30,6_to_17,10.5,857
E92000001,England,nation,2020-10-30,85+,2153.9,30293
E92000001,England,nation,2020-10-30,65_to_84,661.6,59928
E92000001,England,nation,2020-10-29,18_to_64,136.7,46463
E92000001,England,nation,2020-10-29,0_to_5,23.7,930
E92000001,England,nation,2020-10-29,6_to_17,10.4,848
E92000001,England,nation,2020-10-29,85+,2138.9,30082
E92000001,England,nation,2020-10-29,65_to_84,656.2,59434
E92000001,England,nation,2020-10-28,18_to_64,135.4,46036
E92000001,England,nation,2020-10-28,0_to_5,23.4,919
E92000001,England,nation,2020-10-28,6_to_17,10.3,843
E92000001,England,nation,2020-10-28,85+,2120.5,29823
E92000001,England,nation,2020-10-28,65_to_84,649.4,58820
E92000001,England,nation,2020-10-27,18_to_64,134.2,45619
E92000001,England,nation,2020-10-27,0_to_5,23.2,912
E92000001,England,nation,2020-10-27,6_to_17,10.2,836
E92000001,England,nation,2020-10-27,85+,2103.0,29577
E92000001,England,nation,2020-10-27,65_to_84,643.3,58270
E92000001,England,nation,2020-10-26,18_to_64,133.0,45207
E92000001,England,nation,2020-10-26,0_to_5,23.0,904
E92000001,England,nation,2020-10-26,6_to_17,10.1,827
E92000001,England,nation,2020-10-26,85+,2086.0,29338
E92000001,England,nation,2020-10-26,65_to_84,637.9,57778
E92000001,England,nation,2020-10-25,18_to_64,131.6,44751
E92000001,England,nation,2020-10-25,0_to_5,22.7,891
E92000001,England,nation,2020-10-25,6_to_17,10.1,823
E92000001,England,nation,2020-10-25,85+,2069.2,29102
E92000001,England,nation,2020-10-25,65_to_84,631.9,57231
E92000001,England,nation,2020-10-24,18_to_64,130.5,44370
E92000001,England,nation,2020-10-24,0_to_5,22.5,884
E92000001,England,nation,2020-10-24,6_to_17,10.0,815
E92000001,England,nation,2020-10-24,85+,2052.2,28862
E92000001,England,nation,2020-10-24,65_to_84,626.2,56715
E92000001,England,nation,2020-10-23,18_to_64,129.6,44067
E92000001,England,nation,2020-10-23,0_to_5,22.3,876
E92000001,England,nation,2020-10-23,6_to_17,10.0,813
E92000001,England,nation,2020-10-23,85+,2038.5,28670
E92000001,England,nation,2020-10-23,65_to_84,620.9,56238
E92000001,England,nation,2020-10-22,18_to_64,128.7,43753
E92000001,England,nation,2020-10-22,0_to_5,22.1,868
E92000001,England,nation,2020-10-22,6_to_17,9.9,807
E92000001,England,nation,2020-10-22,85+,2023.4,28457
E92000001,England,nation,2020-10-22,65_to_84,616.0,55795
E92000001,England,nation,2020-10-21,18_to_64,127.8,43436
E92000001,England,nation,2020-10-21,0_to_5,22.0,863
E92000001,England,nation,2020-10-21,6_to_17,9.8,804
E92000001,England,nation,2020-10-21,85+,2006.7,28223
E92000001,England,nation,2020-10-21,65_to_84,611.3,55371
E92000001,England,nation,2020-10-20,18_to_64,126.8,43098
E92000001,England,nation,2020-10-20,0_to_5,21.8,856
E92000001,England,nation,2020-10-20,6_to_17,9.7,793
E92000001,England,nation,2020-10-20,85+,1994.2,28047
E92000001,England,nation,2020-10-20,65_to_84,606.4,54925
E92000001,England,nation,2020-10-19,18_to_64,125.9,42804
E92000001,England,nation,2020-10-19,0_to_5,21.7,852
E92000001,England,nation,2020-10-19,6_to_17,9.6,784
E92000001,England,nation,2020-10-19,85+,1979.8,27844
E92000001,England,nation,2020-10-19,65_to_84,601.8,54511
E92000001,England,nation,2020-10-18,18_to_64,125.1,42513
E92000001,England,nation,2020-10-18,0_to_5,21.5,843
E92000001,England,nation,2020-10-18,6_to_17,9.4,771
E92000001,England,nation,2020-10-18,85+,1968.3,27682
E92000001,England,nation,2020-10-18,65_to_84,597.8,54144
E92000001,England,nation,2020-10-17,18_to_64,124.2,42220
E92000001,England,nation,2020-10-17,0_to_5,21.1,830
E92000001,England,nation,2020-10-17,6_to_17,9.4,764
E92000001,England,nation,2020-10-17,85+,1956.5,27517
E92000001,England,nation,2020-10-17,65_to_84,593.7,53778
E92000001,England,nation,2020-10-16,18_to_64,123.5,41972
E92000001,England,nation,2020-10-16,0_to_5,21.0,825
E92000001,England,nation,2020-10-16,6_to_17,9.3,760
E92000001,England,nation,2020-10-16,85+,1945.2,27357
E92000001,England,nation,2020-10-16,65_to_84,590.2,53454
E92000001,England,nation,2020-10-15,18_to_64,122.8,41743
E92000001,England,nation,2020-10-15,0_to_5,20.8,818
E92000001,England,nation,2020-10-15,6_to_17,9.2,755
E92000001,England,nation,2020-10-15,85+,1937.1,27244
E92000001,England,nation,2020-10-15,65_to_84,587.3,53193
E92000001,England,nation,2020-10-14,18_to_64,122.0,41476
E92000001,England,nation,2020-10-14,0_to_5,20.8,816
E92000001,England,nation,2020-10-14,6_to_17,9.2,752
E92000001,England,nation,2020-10-14,85+,1925.2,27076
E92000001,England,nation,2020-10-14,65_to_84,583.4,52844
E92000001,England,nation,2020-10-13,18_to_64,121.3,41240
E92000001,England,nation,2020-10-13,0_to_5,20.7,812
E92000001,England,nation,2020-10-13,6_to_17,9.1,744
E92000001,England,nation,2020-10-13,85+,1916.7,26957
E92000001,England,nation,2020-10-13,65_to_84,579.9,52529
E92000001,England,nation,2020-10-12,18_to_64,120.5,40947
E92000001,England,nation,2020-10-12,0_to_5,20.5,806
E92000001,England,nation,2020-10-12,6_to_17,9.1,739
E92000001,England,nation,2020-10-12,85+,1907.9,26833
E92000001,England,nation,2020-10-12,65_to_84,576.4,52207
E92000001,England,nation,2020-10-11,18_to_64,119.8,40734
E92000001,England,nation,2020-10-11,0_to_5,20.3,798
E92000001,England,nation,2020-10-11,6_to_17,9.0,731
E92000001,England,nation,2020-10-11,85+,1897.8,26691
E92000001,England,nation,2020-10-11,65_to_84,573.3,51924
E92000001,England,nation,2020-10-10,18_to_64,119.2,40504
E92000001,England,nation,2020-10-10,0_to_5,20.2,794
E92000001,England,nation,2020-10-10,6_to_17,8.9,727
E92000001,England,nation,2020-10-10,85+,1889.6,26576
E92000001,England,nation,2020-10-10,65_to_84,570.4,51667
E92000001,England,nation,2020-10-09,18_to_64,118.6,40329
E92000001,England,nation,2020-10-09,0_to_5,20.1,791
E92000001,England,nation,2020-10-09,6_to_17,8.9,723
E92000001,England,nation,2020-10-09,85+,1882.6,26477
E92000001,England,nation,2020-10-09,65_to_84,567.8,51433
E92000001,England,nation,2020-10-08,18_to_64,118.1,40137
E92000001,England,nation,2020-10-08,0_to_5,19.9,782
E92000001,England,nation,2020-10-08,6_to_17,8.8,721
E92000001,England,nation,2020-10-08,85+,1875.8,26382
E92000001,England,nation,2020-10-08,65_to_84,565.1,51187
E92000001,England,nation,2020-10-07,18_to_64,117.5,39944
E92000001,England,nation,2020-10-07,0_to_5,19.8,777
E92000001,England,nation,2020-10-07,6_to_17,8.8,716
E92000001,England,nation,2020-10-07,85+,1868.6,26280
E92000001,England,nation,2020-10-07,65_to_84,562.8,50979
E92000001,England,nation,2020-10-06,18_to_64,116.9,39740
E92000001,England,nation,2020-10-06,0_to_5,19.6,771
E92000001,England,nation,2020-10-06,6_to_17,8.7,708
E92000001,England,nation,2020-10-06,85+,1863.0,26202
E92000001,England,nation,2020-10-06,65_to_84,560.7,50784
E92000001,England,nation,2020-10-05,18_to_64,116.3,39546
E92000001,England,nation,2020-10-05,0_to_5,19.6,769
E92000001,England,nation,2020-10-05,6_to_17,8.6,705
E92000001,England,nation,2020-10-05,85+,1855.8,26100
E92000001,England,nation,2020-10-05,65_to_84,558.2,50561
E92000001,England,nation,2020-10-04,18_to_64,115.8,39377
E92000001,England,nation,2020-10-04,0_to_5,19.5,765
E92000001,England,nation,2020-10-04,6_to_17,8.6,700
E92000001,England,nation,2020-10-04,85+,1850.4,26024
E92000001,England,nation,2020-10-04,65_to_84,555.8,50343
E92000001,England,nation,2020-10-03,18_to_64,115.3,39192
E92000001,England,nation,2020-10-03,0_to_5,19.4,762
E92000001,England,nation,2020-10-03,6_to_17,8.5,694
E92000001,England,nation,2020-10-03,85+,1846.3,25967
E92000001,England,nation,2020-10-03,65_to_84,553.3,50116
E92000001,England,nation,2020-10-02,18_to_64,114.8,39023
E92000001,England,nation,2020-10-02,0_to_5,19.3,760
E92000001,England,nation,2020-10-02,6_to_17,8.5,694
E92000001,England,nation,2020-10-02,85+,1842.9,25919
E92000001,England,nation,2020-10-02,65_to_84,551.5,49949
E92000001,England,nation,2020-10-01,18_to_64,114.4,38873
E92000001,England,nation,2020-10-01,0_to_5,19.3,758
E92000001,England,nation,2020-10-01,6_to_17,8.5,690
E92000001,England,nation,2020-10-01,85+,1839.2,25866
E92000001,England,nation,2020-10-01,65_to_84,549.7,49787
E92000001,England,nation,2020-09-30,18_to_64,113.9,38715
E92000001,England,nation,2020-09-30,0_to_5,19.3,758
E92000001,England,nation,2020-09-30,6_to_17,8.4,688
E92000001,England,nation,2020-09-30,85+,1836.2,25824
E92000001,England,nation,2020-09-30,65_to_84,547.8,49621
E92000001,England,nation,2020-09-29,18_to_64,113.5,38584
E92000001,England,nation,2020-09-29,0_to_5,19.1,752
E92000001,England,nation,2020-09-29,6_to_17,8.4,685
E92000001,England,nation,2020-09-29,85+,1832.0,25766
E92000001,England,nation,2020-09-29,65_to_84,546.4,49491
E92000001,England,nation,2020-09-28,18_to_64,113.1,38455
E92000001,England,nation,2020-09-28,0_to_5,19.1,751
E92000001,England,nation,2020-09-28,6_to_17,8.4,684
